form,rtol,a1,a2,omega1,omega2,phi,N,square,chi,gamma,triangle,alpha,tilde,star,beta,rho,epsilon,delta
DS-p,1.0000000000000001e-11,35.0,35.0,3.8,7.6,0.0,51,(-0.12216265246584067-1.0675486224027888e-10j),(-0.034107733232744665-3.6770157528706324e-11j),(0.14247289264081914-2.9564606328315986e-10j),(0.003906940781341145-5.349430127815933e-10j),(0.04563463731169648-2.3984989953064e-10j),(-0.1804750185192168+1.461604535578322e-12j),(-0.0020607996815887406+2.39999762734999e-10j),(-0.020270465869595505-2.366756859329495e-10j),(0.2843946453396662-2.2008349438415586e-11j),(0.020298864809983316-6.019172370344458e-11j),(0.014468028340451538-3.977417434281862e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,3.9,7.8,0.0,51,(-0.14259010161320348-7.611363752993252e-11j),(-0.020569422327330826-2.3743982308023773e-11j),(0.0923275743375721-2.402445815482141e-10j),(-0.004171262794222795-2.4517204646820826e-10j),(0.0354644724430924-3.335242309631395e-10j),(-0.13249921869736295-2.039613375277224e-11j),(0.002981772120466218+2.4729077619490517e-10j),(-0.01671634185972921-2.532138011402108e-10j),(0.3202566140854495+7.186561903131217e-12j),(0.013259507682780416-6.20718388455815e-11j),(0.01025744791443883-4.404689537865359e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.0,8.0,0.0,51,(-0.1495174687204153-5.7534911692935e-11j),(-0.002493072149951675-1.849690087279317e-11j),(0.03709981166221766-2.084249880684669e-10j),(-0.012920843114935144-5.521788362744189e-11j),(0.021312762439047138-4.570773624584483e-10j),(-0.08686818088291438+1.505129647503597e-11j),(0.008430983981572614+1.8994806446802556e-10j),(-0.012370236240110672-2.720939298157756e-10j),(0.346632676919109+2.4447952391671846e-11j),(0.0046289679183142435-7.790062738618275e-11j),(0.0046169283720261444-3.642338136055646e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.1,8.2,0.0,51,(-0.14819114115877968-4.377190683910089e-11j),(0.016133433193802123-2.0286377144359513e-11j),(-0.01897106151325563-1.943790055054958e-10j),(-0.019743207575215357+2.636561579048077e-12j),(0.0077387706009483075-5.396570579981589e-10j),(-0.04680919143540459+9.2977379739206e-11j),(0.013909641815465739+1.3230546895607471e-10j),(-0.009011578551934418-2.66654890135402e-10j),(0.36620051584252133+4.0341038171906515e-11j),(-0.003903007414592466-8.47172867173525e-11j),(-0.0016724909600200227-2.856981996034332e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.2,8.4,0.0,51,(-0.14237792203165078-1.758209132431416e-11j),(0.0326341696374247-4.9801950554263446e-11j),(-0.07357544698981491-2.5581171162064295e-10j),(-0.02314586733728192+6.741754945397976e-11j),(-0.0025854479177441405-4.654594404927078e-10j),(-0.014616386255464377+7.800589629311439e-11j),(0.01926990481648161+9.932232046550069e-11j),(-0.007284067540110011-1.8412104200277328e-10j),(0.3811153755776156+5.5407504261154444e-11j),(-0.011875020411468883-3.8650045760444615e-11j),(-0.008138380766123342-2.6175254656304424e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.3,8.6,0.0,51,(-0.1328409342758881-3.1901543593878915e-12j),(0.04518017639781118-4.194694520909382e-11j),(-0.12498141285216914-2.6307115525254194e-10j),(-0.022576408722804617+4.583841573748523e-11j),(-0.008541166127275015-3.780945347937079e-10j),(0.008238628989254346+4.7689796930353614e-11j),(0.024431553878867536+7.25703890966694e-11j),(-0.006930641078488734-2.1121259239552014e-10j),(0.3918107403710936+7.469457468712792e-11j),(-0.01925372046921579-4.840412862948244e-11j),(-0.01449015123146265-2.6550312632529043e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.4,8.8,0.0,51,(-0.12033342058719529+9.056067405769514e-12j),(0.052810848312758646-3.708043852113369e-11j),(-0.17159720989745905-2.5698489096660236e-10j),(-0.018353540876786055+3.064743854245655e-11j),(-0.010155948576644504-3.5065035997953966e-10j),(0.021058605931095903+4.102548785515419e-11j),(0.02933002501577339+5.6851542903876626e-11j),(-0.00715691785818522-1.9913656809309494e-10j),(0.3987130277488801+9.655740093828447e-11j),(-0.026070692352037406-1.9307379854246297e-11j),(-0.020521399843582384-2.838637326043026e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.5,9.0,0.0,51,(-0.10563038117716554+1.3874124274739596e-11j),(0.05535386594234824-3.3673822181177035e-11j),(-0.2120930512745344-2.443506916474242e-10j),(-0.011412123994046909+3.4848101295792695e-11j),(-0.008244553469304158-3.2584103503507555e-10j),(0.023891374219956678+6.285672313125949e-11j),(0.033906590401373636+5.403817505912842e-11j),(-0.006991146068520042-1.9133310522345093e-10j),(0.4022076670884725+1.1292991712952808e-10j),(-0.032385323773062455-3.841710953389747e-11j),(-0.02609004345785967-2.7778440137631753e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.6,9.2,0.0,51,(-0.08950713890432585+2.1795522445815423e-11j),(0.0532782712838631-3.0795444782116976e-11j),(-0.24551755543069206-2.2928781689304306e-10j),(-0.0030007390384401444+5.188141914147913e-11j),(-0.0040239564035438125-3.017098655849627e-10j),(0.017436176264821437+8.548716833997099e-11j),(0.03810619340355195+5.755851575316478e-11j),(-0.005591814617247614-1.9502101951920384e-10j),(0.40263411929775994+1.293618811087169e-10j),(-0.0382551584296568-2.2282205152021543e-11j),(-0.03109831001849266-2.8826878235340726e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.7,9.4,0.0,51,(-0.07269313276276575+4.466195534588103e-11j),(0.04749314784167973-2.9306499888915436e-11j),(-0.2713554655478825-1.9864604214135709e-10j),(0.0056022585692626845+7.770635212772004e-11j),(0.0012237474016391916-2.8069154551691824e-10j),(0.002883252324095339+1.1384808911671784e-10j),(0.04187984825597188+6.610774699284626e-11j),(-0.0024410355919340146-1.894212998215155e-10j),(0.40029655042392953+1.3917972534037494e-10j),(-0.043719366672895846-2.449065722656963e-11j),(-0.03547878830493952-2.8202761243715475e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.8,9.6,0.0,51,(-0.05582676824030154+5.499296894333394e-11j),(0.03913056466825823-2.8113894016179794e-11j),(-0.28951214694850774-1.6387252975862156e-10j),(0.013303202874306771+1.2176288794955567e-10j),(0.006391504078707803-2.5602628369192464e-10j),(-0.01828124341851594+1.4464836945980067e-10j),(0.04518833148340485+7.725703551193055e-11j),(0.0025909694614795697-1.8173271645172343e-10j),(0.3954780913357507+1.4316952473133464e-10j),(-0.048795196289904-1.6835428663522506e-11j),(-0.03918730306286213-2.8636376964063086e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,4.9,9.8,0.0,51,(-0.039426897525866325+8.858115603483348e-11j),(0.02935324109210469-3.012083113095825e-11j),(-0.30024122278793597-1.3031939554101346e-10j),(0.01931513009054906+1.7229405092646716e-10j),(0.010674987714200284-2.535214007386497e-10j),(-0.044463044083529926+1.7245998990101067e-10j),(0.04800496804738189+9.397942989257018e-11j),(0.009285934447615688-1.7216631465479022e-10j),(0.38845129813231655+1.4403936700407245e-10j),(-0.05348322898604392-9.126544854838051e-12j),(-0.042200328484252536-3.043324479610645e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.0,10.0,0.0,51,(-0.02388488127304358+7.784450918500117e-11j),(0.01921307728999143-3.039419394125267e-11j),(-0.304045228710993-9.025229670278688e-11j),(0.02319280565304847+2.1687788570609605e-10j),(0.013602410532521687-2.274278707458898e-10j),(-0.07410894626133369+1.9208481677277812e-10j),(0.05031665155774352+1.1348413992440717e-10j),(0.017178512109324275-1.6141823730966042e-10j),(0.379482323332923+1.4511581250741722e-10j),(-0.05777614789673915+1.0734927193767978e-11j),(-0.04451407584161307-3.359807570408136e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.1,10.2,0.0,51,(-0.009473188851432772+9.069194440426459e-11j),(0.009567645523797604-3.2073897600071906e-11j),(-0.3015767971684035-5.65737032982273e-11j),(0.02480409866871804+2.600225232189215e-10j),(0.014997689859622883-2.0803266066740348e-10j),(-0.10580482876647415+1.9039463773783933e-10j),(0.05212320350888205+1.4288717272437626e-10j),(0.025675239419318034-1.5715458097034593e-10j),(0.36882964387751327+1.3251648396623517e-10j),(-0.06166690526313995+1.863362427968743e-11j),(-0.04614324958460653-3.759524211412042e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.2,10.4,0.0,51,(0.003636513602220367+1.1209511969560245e-10j),(0.0010472374612558958-3.404408552231858e-11j),(-0.2935573631104721-3.083093020788796e-11j),(0.024265775077469038+2.4586736244443066e-10j),(0.014910214292474046-1.8537466871768261e-10j),(-0.13832598302374036+1.7749297491259448e-10j),(0.05343561715996267+1.7853179768240495e-10j),(0.03416126690979671-1.573382515552155e-10j),(0.3567396303122709+1.304857177728555e-10j),(-0.06515421250710644+4.6247472409301585e-11j),(-0.04711866847291932-4.113480126556276e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.3,10.6,0.0,51,(0.015352210974516365+1.279969092795031e-10j),(-0.005941648819797905-3.721059813587014e-11j),(-0.2807193367456603-1.73124584488892e-12j),(0.02186736185481366+2.801713232522369e-10j),(0.01353718334094974-1.688295729790416e-10j),(-0.1706516635493534+1.6510077922066296e-10j),(0.054273782735729484+2.102798638918028e-10j),(0.04207978230736929-1.553095300205317e-10j),(0.3434412824237664+1.2680728490440452e-10j),(-0.06824499770080185+4.247406247412064e-11j),(-0.04748385035330965-4.1502724503942005e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.4,10.8,0.0,51,(0.025641573993019407+1.5416248002900364e-10j),(-0.011190879204528952-4.104020743468634e-11j),(-0.26377013569033214+1.9067926166057632e-11j),(0.01799877105004585+3.6559541554043386e-10j),(0.011154373476681537-1.6146194426125087e-10j),(-0.20195732444702433+1.4801386603086057e-10j),(0.05466415172766977+2.454546840625559e-10j),(0.04898093061666967-1.5257385375083116e-10j),(0.3291418023673993+1.300620001849725e-10j),(-0.07095444592262608+5.6718352473020556e-11j),(-0.04729108761479904-4.020683638627512e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.5,11.0,0.0,51,(0.03451523361014494+1.963423337706123e-10j),(-0.014654889261284993-4.370268950584868e-11j),(-0.2433729933302407+3.6897695691523707e-11j),(0.013089847092770328+4.4506568285943215e-10j),(0.008062408998879517-1.6589489046206407e-10j),(-0.23159561325452388+1.325194348561858e-10j),(0.054637617346390534+2.9691162303312876e-10j),(0.0545439522784189-1.5292354804122017e-10j),(0.31402387203321447+1.3829488627075985e-10j),(-0.07330454189035063+8.734101846153898e-11j),(-0.04659759425506994-3.882411155899797e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.6,11.2,0.0,51,(0.04201378577255828+2.240093632560742e-10j),(-0.016412373043980723-4.264969501842179e-11j),(-0.22013891632342963+4.7480535242353165e-11j),(0.00756459282552218+4.969005666366631e-10j),(0.004549725027173215-1.8293206806027765e-10j),(-0.2590735613901455+1.225232155076398e-10j),(0.0542277374128919+3.730924508872693e-10j),(0.05857905857990206-1.6226011276769596e-10j),(0.2982448392739517+1.3329676804940007e-10j),(-0.07532194696542001+1.0775320758740027e-10j),(-0.045462159053358854-3.809841360050864e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.7,11.4,0.0,51,(0.04819816477277198+2.424524982084847e-10j),(-0.016630089402222558-3.741337009664481e-11j),(-0.19462511731480805+5.473739631827404e-11j),(0.0018096427018293477+4.984060557018771e-10j),(0.0008702448864927367-2.0883327777376477e-10j),(-0.2840301387087092+1.2052206022534552e-10j),(0.05346932578386736+4.792911363898868e-10j),(0.06101580144288735-1.8305906727731372e-10j),(0.2819375889778998+1.3036776253084706e-10j),(-0.07703580475254823+1.442823166074947e-10j),(-0.043942535263956514-3.895887957608656e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.8,11.6,0.0,51,(0.05314269629859386+2.524159823962456e-10j),(-0.015531131433806813-2.998403472667185e-11j),(-0.1673366507470865+6.911384773192413e-11j),(-0.003844977165433414+4.659858943173026e-10j),(-0.0027674392776140416-2.3694610988009617e-10j),(-0.3062160168784116+1.3412466054330631e-10j),(0.05239738275093556+6.179034043857266e-10j),(0.061883714222134706-2.110711276997743e-10j),(0.2652126641817885+1.2710307617682973e-10j),(-0.07847582565222053+1.9562881900370895e-10j),(-0.04209361794150794-4.171724493209397e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,5.9,11.8,0.0,51,(0.05693012053933426+2.5989281699272633e-10j),(-0.01336856384643688-2.3254096129394128e-11j),(-0.1387292645956068+8.490204717729748e-11j),(-0.00913526970865741+4.2811091244970645e-10j),(-0.006202703723734077-2.570437251410059e-10j),(-0.32547600749321254+1.5249121736985102e-10j),(0.051046311528004734+7.829504163028178e-10j),(0.06128964172194003-2.3578196440587003e-10j),(0.24816115003368153+1.097427600917781e-10j),(-0.07967080848101213+2.6325749683786456e-10j),(-0.039966337181141794-4.606227888279412e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.0,12.0,0.0,51,(0.059647993986136925+2.6248805770979e-10j),(-0.010404506221555603-1.8077823853328267e-11j),(-0.10921243957400996+1.07344718170055e-10j),(-0.01386530568571814+3.910275548699149e-10j),(-0.009320240310290445-2.701198075483909e-10j),(-0.34173397113442994+1.7391523954006625e-10j),(0.049449363113281006+9.736351863875346e-10j),(0.059394869710559905-2.556303074996653e-10j),(0.23085787879364394+9.538653622480024e-11j),(-0.08064763007602742+3.4513156403822254e-10j),(-0.03760713048091947-5.113604406622476e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.1,12.2,0.0,51,(0.06138603314454599+2.612588570964682e-10j),(-0.006894301836679309-1.4372324872490434e-11j),(-0.07915220418658493+1.1966676436098873e-10j),(-0.017904048134189512+3.5248315238226e-10j),(-0.012044394364040898-2.7811895290364786e-10j),(-0.3549797677061164+1.8866177472085678e-10j),(0.04763825746046747+1.1673219371476685e-09j),(0.05639406491641282-2.7105548164927993e-10j),(0.21336460675444818+9.258621743283939e-11j),(-0.08143065879027465+4.21718734185884e-10j),(-0.03505783783442077-5.53802565658508e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.2,12.4,0.0,51,(0.062234104213668685+2.4794879907428055e-10j),(-0.0030751989204666954-1.154641554535726e-11j),(-0.04887365635817235+1.39261604500331e-10j),(-0.021178778338569047+2.8709209339669124e-10j),(-0.014332162132446114-2.9031915336388343e-10j),(-0.3652578244744335+2.0404125287204735e-10j),(0.045642937706387776+1.374073663626538e-09j),(0.05249718049999543-2.903782552804713e-10j),(0.19573292057503158+8.228733552434712e-11j),(-0.08204151267056792+5.063315832383817e-10j),(-0.03235587308632567-5.898864666569476e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.3,12.6,0.0,51,(0.06228067121817491+2.0128365524157673e-10j),(0.0008411157606793746-9.386709623546179e-12j),(-0.01866327493123133+1.7220920791823402e-10j),(-0.023666580661705225+1.688344383550388e-10j),(-0.016165986150406125-2.98878869006963e-10j),(-0.3726569987349133+2.1503508266928326e-10j),(0.04349142380128034+1.5383857494908887e-09j),(0.04791484682764581-3.037590164766842e-10j),(0.17800673064178374+7.736268522833051e-11j),(-0.08249907282014785+5.729049321024091e-10j),(-0.029534550708658645-5.988539448081339e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.4,12.8,0.0,51,(0.061611589000784395+7.88725442252244e-11j),(0.0046728075896177446-8.180485073915108e-12j),(0.011228857251142248+1.9839964870264734e-10j),(-0.02538500956329696-7.51859943443198e-12j),(-0.017547061144987566-3.125703690667212e-10j),(-0.37730152601414113+2.2838889348584851e-10j),(0.041209739979290706+1.7244931896402468e-09j),(0.04284731874964018-3.2069591535450577e-10j),(0.1602242913699132+1.0144067055974569e-10j),(-0.08281966749563918+6.58706389808133e-10j),(-0.026623478160764942-6.071822945152816e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.5,13.0,0.0,51,(0.0603091733745504+7.464871400221026e-12j),(0.008269660323216394-8.281578792576277e-12j),(0.04058681836023685+1.6669936871570526e-10j),(-0.02638276481342874-1.4972429895059915e-10j),(-0.01848954250601705-3.1655542896094757e-10j),(-0.37934293673683733+2.360770266814683e-10j),(0.0388218969841521+1.8941552876955607e-09j),(0.037476751668999136-3.2571805976618223e-10j),(0.1424197494048989+1.2931627097826914e-10j),(-0.0830173552052927+7.296447920909139e-10j),(-0.023648953432967638-6.023328200530351e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.6,13.2,0.0,51,(0.058451506015332576-4.797080645614501e-11j),(0.011512917352140408-9.342797640337763e-12j),(0.06922654086357061+1.5711485531031025e-10j),(-0.026730946531764256-2.790233758118003e-10j),(-0.019015819055382573-3.161127953462693e-10j),(-0.3789528831062859+2.4617911790023865e-10j),(0.036349914882097774+2.128391606867065e-09j),(0.03196239962672549-3.25123401178345e-10j),(0.124624261569574+1.5820103087596855e-10j),(-0.08310425051272408+8.25802260446621e-10j),(-0.020634332428941665-6.011278552080752e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.7,13.4,0.0,51,(0.05611194355173461-8.480670719637576e-11j),(0.014313729295559784-1.0866210750440634e-11j),(0.0969934196952063+1.4346942857308676e-10j),(-0.026515250133767217-3.6538873399581464e-10j),(-0.019152857114975386-2.9935256121464544e-10j),(-0.3763168450658045+2.5727442543838085e-10j),(0.03381387531425474+2.40495280421038e-09j),(0.026438241021998803-3.059885231954583e-10j),(0.1068667469370071+1.8803761510609052e-10j),(-0.08309085267401548+9.455528303524905e-10j),(-0.017600349457307332-5.925307185498431e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.8,13.6,0.0,51,(0.05335880547088344-1.1068905956291093e-10j),(0.016610661658281393-1.2921180671082366e-11j),(0.1237598523027993+1.3669648389495658e-10j),(-0.025829292583239558-4.2584225303441715e-10j),(-0.01892952817111777-2.835057320005113e-10j),(-0.3716286913152732+2.776435809340324e-10j),(0.031231995096117116+2.873977168790426e-09j),(0.02101251520599618-2.859035583732878e-10j),(0.08917434632889205+2.9175063725616426e-10j),(-0.08298635025340835+1.1372122765480838e-09j),(-0.014565386964856056-5.923593632002349e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,6.9,13.8,0.0,51,(0.05025521585222355-1.2620458274150306e-10j),(0.018366636018876767-1.5338012024382795e-11j),(0.14942274986896287+1.2126189720091065e-10j),(-0.024769133610585383-4.6343834191203094e-10j),(-0.018374780634869557-2.7718683207929367e-10j),(-0.36508606214727873+2.995981950171016e-10j),(0.02862071431840818+3.419120294333428e-09j),(0.01576867866429109-2.7333993102177476e-10j),(0.07157266218570739+4.965321116129538e-10j),(-0.08279888712196595+1.353716890518975e-09j),(-0.011545698428270197-5.5862435044921735e-11j)
